USC00050848,1900,10,TMAX,250,,,6,233,,,6,233,,,6,283,,,6,256,,,6,200,,,6,194,,,6,178,,,6,211,,,6,217,,,6,244,,,6,244,,,6,222,,,6,217,,,6,161,,,6,194,,,6,222,,,6,233,,,6,189,,,6,183,,,6,250,,,6,228,,,6,228,,,6,156,,,6,222,,,6,211,,,6,222,,,6,167,,,6,167,,,6,111,,,6,117,,,6
USC00050848,1900,11,TMAX,122,,,6,189,,,6,239,,,6,233,,,6,194,,,6,206,,,6,183,,,6,128,,,6,161,,,6,94,,,6,167,,,6,244,,,6,178,,,6,183,,,6,144,,,6,178,,,6,156,,,6,61,,,6,-6,,,6,-50,,,6,194,,,6,178,,,6,139,,,6,128,,,6,128,,,6,94,,,6,72,,,6,100,,,6,150,,,6,139,,,6,-9999,,,
USC00050848,1900,12,TMAX,122,,,6,67,,,6,106,,,6,122,,,6,100,,,6,161,,,6,167,,,6,183,,,6,122,,,6,111,,,6,122,,,6,139,,,6,144,,,6,117,,,6,167,,,6,167,,,6,150,,,6,100,,,6,100,,,6,183,,,6,156,,,6,61,,,6,17,,,6,61,,,6,67,,,6,111,,,6,44,,,6,-11,,,6,106,,,6,67,,,6,-144,,,6
USC00050848,1901,1,TMAX,-78,,,6,33,,,6,117,,,6,100,,,6,128,,,6,89,,,6,150,,,6,100,,,6,-6,,,6,-17,,,6,56,,,6,83,,,6,150,,,6,172,,,6,206,,,6,111,,,6,139,,,6,133,,,6,156,,,6,111,,,6,128,,,6,128,,,6,94,,,6,100,,,6,117,,,6,78,,,6,144,,,6,156,,,6,100,,,6,-22,,,6,-17,,,6
USC00050848,1901,2,TMAX,-50,,,6,-67,,,6,-72,,,6,-94,,,6,-22,,,6,33,,,6,-28,,,6,-100,,,6,-39,,,6,89,,,6,11,,,6,61,,,6,94,,,6,128,,,6,100,,,6,156,,,6,133,,,6,56,,,6,6,,,6,128,,,6,100,,,6,28,,,6,22,,,6,89,,,6,106,,,6,122,,,6,200,,,6,172,,,6,-9999,,,,-9999,,,,-9999,,,
USC00050848,1901,3,TMAX,194,,,6,239,,,6,178,,,6,100,,,6,-11,,,6,161,,,6,211,,,6,150,,,6,11,,,6,100,,,6,172,,,6,100,,,6,67,,,6,111,,,6,156,,,6,194,,,6,178,,,6,100,,,6,61,,,6,111,,,6,167,,,6,183,,,6,117,,,6,28,,,6,117,,,6,111,,,6,61,,,6,6,,,6,-17,,,6,11,,,6,33,,,6
USC00050848,1901,4,TMAX,67,,,6,161,,,6,200,,,6,144,,,6,100,,,6,144,,,6,117,,,6,83,,,6,28,,,6,39,,,6,33,,,6,128,,,6,94,,,6,44,,,6,39,,,6,-6,,,6,89,,,6,156,,,6,161,,,6,222,,,6,244,,,6,194,,,6,222,,,6,244,,,6,261,,,6,261,,,6,200,,,6,217,,,6,239,,,6,261,,,6,-9999,,,
USC00050848,1901,5,TMAX,272,,,6,244,,,6,167,,,6,189,,,6,156,,,6,189,,,6,194,,,6,244,,,6,256,,,6,189,,,6,217,,,6,222,,,6,239,,,6,244,,,6,206,,,6,228,,,6,233,,,6,244,,,6,256,,,6,256,,,6,233,,,6,206,,,6,206,,,6,150,,,6,100,,,6,200,,,6,244,,,6,244,,,6,244,,,6,200,,,6,206,,,6
USC00050848,1901,6,TMAX,211,,,6,228,,,6,211,,,6,233,,,6,211,,,6,222,,,6,278,,,6,278,,,6,239,,,6,211,,,6,211,,,6,239,,,6,250,,,6,211,,,6,194,,,6,217,,,6,261,,,6,194,,,6,250,,,6,278,,,6,261,,,6,289,,,6,322,,,6,328,,,6,328,,,6,294,,,6,278,,,6,317,,,6,350,,,6,300,,,6,-9999,,,
USC00050848,1901,7,TMAX,233,,,6,294,,,6,333,,,6,328,,,6,294,,,6,306,,,6,333,,,6,339,,,6,306,,,6,289,,,6,311,,,6,328,,,6,317,,,6,328,,,6,306,,,6,328,,,6,322,,,6,300,,,6,333,,,6,344,,,6,311,,,6,311,,,6,289,,,6,300,,,6,283,,,6,289,,,6,294,,,6,322,,,6,283,,,6,322,,,6,328,,,6
